TimeDelta,median_ZigBee,LB_ZigBee,UB_ZigBee,median_BLE_2M,LB_BLE_2M,UB_BLE_2M,median_BLE_1M,LB_BLE_1M,UB_BLE_1M,median_BLE_500K,LB_BLE_500K,UB_BLE_500K,median_BLE_125K,LB_BLE_125K,UB_BLE_125K
-11,85.0,70.0,95.0,0.0,0.0,0.0,55.0,45.0,60.0,42.5,40.0,55.0,70.0,45.0,80.0
-10,90.0,80.0,95.0,0.0,0.0,5.0,55.0,40.0,60.0,40.0,35.0,45.0,65.0,55.0,80.0
-9,95.0,85.0,100.0,10.0,5.0,15.0,57.5,50.0,70.0,40.0,35.0,50.0,80.0,55.0,85.0
-8,95.0,85.0,100.0,30.0,30.0,35.0,65.0,60.0,70.0,52.5,50.0,55.0,85.0,70.0,85.0
-7,100.0,95.0,100.0,45.0,40.0,50.0,70.0,60.0,70.0,50.0,45.0,65.0,90.0,80.0,90.0
-6,95.0,85.0,100.0,55.0,50.0,70.0,75.0,65.0,85.0,70.0,60.0,80.0,95.0,90.0,100.0
-5,100.0,95.0,100.0,75.0,65.0,80.0,85.0,75.0,85.0,77.5,70.0,85.0,100.0,95.0,100.0
-4,100.0,95.0,100.0,90.0,80.0,90.0,92.5,85.0,95.0,85.0,80.0,90.0,100.0,100.0,100.0
-3,100.0,100.0,100.0,95.0,90.0,100.0,95.0,95.0,100.0,97.5,90.0,100.0,100.0,100.0,100.0
-2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
-1,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,100.0,100.0,100.0,90.0,85.0,95.0,100.0,95.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0
1,100.0,100.0,100.0,70.0,70.0,80.0,95.0,85.0,95.0,95.0,90.0,100.0,100.0,100.0,100.0
2,100.0,100.0,100.0,65.0,65.0,70.0,87.5,65.0,90.0,77.5,70.0,85.0,100.0,100.0,100.0
3,100.0,100.0,100.0,65.0,55.0,70.0,65.0,65.0,80.0,67.5,55.0,75.0,100.0,100.0,100.0
4,100.0,100.0,100.0,45.0,35.0,60.0,72.5,60.0,75.0,67.5,55.0,70.0,100.0,100.0,100.0
5,100.0,100.0,100.0,40.0,30.0,45.0,52.5,50.0,70.0,52.5,45.0,70.0,100.0,100.0,100.0
6,100.0,95.0,100.0,20.0,20.0,30.0,55.0,45.0,70.0,50.0,40.0,60.0,100.0,95.0,100.0
7,100.0,95.0,100.0,10.0,0.0,15.0,45.0,45.0,60.0,47.5,40.0,65.0,100.0,85.0,100.0
8,95.0,85.0,100.0,5.0,0.0,10.0,50.0,40.0,55.0,32.5,20.0,40.0,95.0,95.0,95.0
9,95.0,90.0,100.0,0.0,0.0,0.0,52.5,30.0,60.0,50.0,40.0,65.0,90.0,80.0,100.0
10,95.0,85.0,95.0,0.0,0.0,0.0,40.0,35.0,50.0,35.0,20.0,45.0,90.0,80.0,95.0
11,80.0,75.0,95.0,0.0,0.0,0.0,40.0,35.0,50.0,35.0,20.0,40.0,90.0,80.0,100.0
12,85.0,75.0,90.0,0.0,0.0,0.0,35.0,20.0,50.0,22.5,20.0,30.0,80.0,80.0,90.0
13,80.0,75.0,90.0,0.0,0.0,0.0,30.0,20.0,35.0,12.5,10.0,35.0,85.0,65.0,90.0
14,85.0,65.0,90.0,0.0,0.0,0.0,27.5,5.0,35.0,22.5,5.0,30.0,90.0,70.0,90.0
15,80.0,75.0,95.0,0.0,0.0,0.0,12.5,5.0,25.0,15.0,5.0,25.0,80.0,65.0,85.0
16,,,,,,,,,,,,,,,
20,95.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,75.0,70.0,80.0
25,95.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,35.0,65.0
30,80.0,75.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,15.0,45.0
35,95.0,85.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,30.0,50.0
40,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,35.0,55.0
45,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,55.0,75.0
50,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,65.0,85.0
60,100.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,65.0,75.0
70,95.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,75.0
75,,,,,,,,,,,,,,,
80,90.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,45.0,75.0
90,85.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,75.0,50.0,85.0
100,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,40.0
120,100.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,85.0,75.0,95.0
140,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,80.0
