ExpCount,TxPowerA,TxPowerB,Mode,TimeDelta,RxCount,TxCount,RssiA,RssiB,PRR,PowerDelta,DateTime,SamePayload,TransPair
723,0,8,0,-14,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
724,0,8,0,-13,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
725,0,8,0,-12,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
726,0,8,0,-11,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
727,0,8,0,-10,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
728,0,8,0,-9,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
729,0,8,0,-8,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
730,0,8,0,-7,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
731,0,8,0,-6,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
732,0,8,0,-5,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
733,0,8,0,-4,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
734,0,8,0,-3,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
735,0,8,0,-2,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
736,0,8,0,-1,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
737,0,8,0,0,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
738,0,8,0,1,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
739,0,8,0,2,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
740,0,8,0,3,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
741,0,8,0,4,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
742,0,8,0,5,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
743,0,8,0,6,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
744,0,8,0,7,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
745,0,8,0,8,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
746,0,8,0,9,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
747,0,8,0,10,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
748,0,8,0,11,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
749,0,8,0,12,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
750,0,8,0,13,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
751,0,8,0,14,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
752,0,8,0,15,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
753,0,8,0,20,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
754,0,8,0,25,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
755,0,8,0,30,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
756,0,8,0,35,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
757,0,8,0,40,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
758,0,8,0,45,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
759,0,8,0,50,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
760,0,8,0,60,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
761,0,8,0,70,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
762,0,8,0,80,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
763,0,8,0,90,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
764,0,8,0,100,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
765,0,8,0,120,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
766,0,8,0,140,20,20,-73.0,-62.0,100.0,11.0,2019-10-03 15:21:35,1,B
767,2,8,0,-140,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
768,2,8,0,-120,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
769,2,8,0,-100,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
770,2,8,0,-90,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
771,2,8,0,-80,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
772,2,8,0,-70,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
773,2,8,0,-60,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
774,2,8,0,-50,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
775,2,8,0,-45,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
776,2,8,0,-40,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
777,2,8,0,-35,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
778,2,8,0,-30,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
779,2,8,0,-25,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
780,2,8,0,-20,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
781,2,8,0,-15,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
782,2,8,0,-14,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
783,2,8,0,-13,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
784,2,8,0,-12,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
785,2,8,0,-11,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
786,2,8,0,-10,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
787,2,8,0,-9,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
788,2,8,0,-8,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
789,2,8,0,-7,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
790,2,8,0,-6,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
791,2,8,0,-5,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
792,2,8,0,-4,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
793,2,8,0,-3,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
794,2,8,0,-2,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
795,2,8,0,-1,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
796,2,8,0,0,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
797,2,8,0,1,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
798,2,8,0,2,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
799,2,8,0,3,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
800,2,8,0,4,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
801,2,8,0,5,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
802,2,8,0,6,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
803,2,8,0,7,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
804,2,8,0,8,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
805,2,8,0,9,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
806,2,8,0,10,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
807,2,8,0,11,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
808,2,8,0,12,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
809,2,8,0,13,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
810,2,8,0,14,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
811,2,8,0,15,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
812,2,8,0,20,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
813,2,8,0,25,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
814,2,8,0,30,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
815,2,8,0,35,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
816,2,8,0,40,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
817,2,8,0,45,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
818,2,8,0,50,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
819,2,8,0,60,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
820,2,8,0,70,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
821,2,8,0,80,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
822,2,8,0,90,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
823,2,8,0,100,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
824,2,8,0,120,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
825,2,8,0,140,20,20,-68.0,-62.0,100.0,6.0,2019-10-03 15:21:35,1,B
826,3,8,0,-140,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
827,3,8,0,-120,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
828,3,8,0,-100,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
829,3,8,0,-90,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
830,3,8,0,-80,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
831,3,8,0,-70,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
832,3,8,0,-60,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
833,3,8,0,-50,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
834,3,8,0,-45,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
835,3,8,0,-40,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
836,3,8,0,-35,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
837,3,8,0,-30,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
838,3,8,0,-25,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
839,3,8,0,-20,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
840,3,8,0,-15,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
841,3,8,0,-14,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
842,3,8,0,-13,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
843,3,8,0,-12,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
844,3,8,0,-11,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
845,3,8,0,-10,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
846,3,8,0,-9,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
847,3,8,0,-8,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
848,3,8,0,-7,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
849,3,8,0,-6,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
850,3,8,0,-5,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
851,3,8,0,-4,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
852,3,8,0,-3,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
853,3,8,0,-2,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
854,3,8,0,-1,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
855,3,8,0,0,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
856,3,8,0,1,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
857,3,8,0,2,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
858,3,8,0,3,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
859,3,8,0,4,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
860,3,8,0,5,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
861,3,8,0,6,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
862,3,8,0,7,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
863,3,8,0,8,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
864,3,8,0,9,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
865,3,8,0,10,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
866,3,8,0,11,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
867,3,8,0,12,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
868,3,8,0,13,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
869,3,8,0,14,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
870,3,8,0,15,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
871,3,8,0,20,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
872,3,8,0,25,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
873,3,8,0,30,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
874,3,8,0,35,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
875,3,8,0,40,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
876,3,8,0,45,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
877,3,8,0,50,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
878,3,8,0,60,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
879,3,8,0,70,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
880,3,8,0,80,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
881,3,8,0,90,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
882,3,8,0,100,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
883,3,8,0,120,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
884,3,8,0,140,20,20,-67.0,-62.0,100.0,5.0,2019-10-03 15:21:35,1,B
885,4,8,0,-140,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
886,4,8,0,-120,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
887,4,8,0,-100,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
888,4,8,0,-90,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
889,4,8,0,-80,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
890,4,8,0,-70,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
891,4,8,0,-60,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
892,4,8,0,-50,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
893,4,8,0,-45,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
894,4,8,0,-40,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
895,4,8,0,-35,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
896,4,8,0,-30,18,20,-66.0,-62.0,90.0,4.0,2019-10-03 15:21:35,1,B
897,4,8,0,-25,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
898,4,8,0,-20,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
899,4,8,0,-15,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
900,4,8,0,-14,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
901,4,8,0,-13,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
902,4,8,0,-12,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
903,4,8,0,-11,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
904,4,8,0,-10,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
905,4,8,0,-9,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
906,4,8,0,-8,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
907,4,8,0,-7,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
908,4,8,0,-6,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
909,4,8,0,-5,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
910,4,8,0,-4,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
911,4,8,0,-3,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
912,4,8,0,-2,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
913,4,8,0,-1,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
914,4,8,0,0,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
915,4,8,0,1,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
916,4,8,0,2,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
917,4,8,0,3,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
918,4,8,0,4,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
919,4,8,0,5,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
920,4,8,0,6,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
921,4,8,0,7,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
922,4,8,0,8,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
923,4,8,0,9,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
924,4,8,0,10,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
925,4,8,0,11,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
926,4,8,0,12,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
927,4,8,0,13,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
928,4,8,0,14,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
929,4,8,0,15,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
930,4,8,0,20,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
931,4,8,0,25,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
932,4,8,0,30,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
933,4,8,0,35,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
934,4,8,0,40,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
935,4,8,0,45,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
936,4,8,0,50,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
937,4,8,0,60,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
938,4,8,0,70,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
939,4,8,0,80,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
940,4,8,0,90,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
941,4,8,0,100,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
942,4,8,0,120,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
943,4,8,0,140,20,20,-66.0,-62.0,100.0,4.0,2019-10-03 15:21:35,1,B
944,5,8,0,-140,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
945,5,8,0,-120,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
946,5,8,0,-100,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
947,5,8,0,-90,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
948,5,8,0,-80,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
949,5,8,0,-70,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
950,5,8,0,-60,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
951,5,8,0,-50,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
952,5,8,0,-45,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
953,5,8,0,-40,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
954,5,8,0,-35,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
955,5,8,0,-30,16,20,-65.0,-62.0,80.0,3.0,2019-10-03 15:21:35,1,B
956,5,8,0,-25,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
957,5,8,0,-20,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
958,5,8,0,-15,19,20,-65.0,-62.0,95.0,3.0,2019-10-03 15:21:35,1,B
959,5,8,0,-14,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
960,5,8,0,-13,19,20,-65.0,-62.0,95.0,3.0,2019-10-03 15:21:35,1,B
961,5,8,0,-12,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
962,5,8,0,-11,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
963,5,8,0,-10,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
964,5,8,0,-9,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
965,5,8,0,-8,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
966,5,8,0,-7,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
967,5,8,0,-6,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
968,5,8,0,-5,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
969,5,8,0,-4,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
970,5,8,0,-3,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
971,5,8,0,-2,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
972,5,8,0,-1,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
973,5,8,0,0,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
974,5,8,0,1,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
975,5,8,0,2,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
976,5,8,0,3,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
977,5,8,0,4,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
978,5,8,0,5,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
979,5,8,0,6,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
980,5,8,0,7,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
981,5,8,0,8,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
982,5,8,0,9,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
983,5,8,0,10,19,20,-65.0,-62.0,95.0,3.0,2019-10-03 15:21:35,1,B
984,5,8,0,11,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
985,5,8,0,12,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
986,5,8,0,13,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
987,5,8,0,14,18,20,-65.0,-62.0,90.0,3.0,2019-10-03 15:21:35,1,B
988,5,8,0,15,19,20,-65.0,-62.0,95.0,3.0,2019-10-03 15:21:35,1,B
989,5,8,0,20,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
990,5,8,0,25,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
991,5,8,0,30,18,20,-65.0,-62.0,90.0,3.0,2019-10-03 15:21:35,1,B
992,5,8,0,35,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
993,5,8,0,40,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
994,5,8,0,45,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
995,5,8,0,50,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
996,5,8,0,60,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
997,5,8,0,70,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
998,5,8,0,80,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
999,5,8,0,90,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
1000,5,8,0,100,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
1001,5,8,0,120,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
1002,5,8,0,140,20,20,-65.0,-62.0,100.0,3.0,2019-10-03 15:21:35,1,B
1003,6,8,0,-140,20,20,-64.0,-62.0,100.0,2.0,2019-10-03 15:21:35,1,B
