TimeDelta,median_ZigBee,LB_ZigBee,UB_ZigBee,median_BLE_2M,LB_BLE_2M,UB_BLE_2M,median_BLE_1M,LB_BLE_1M,UB_BLE_1M,median_BLE_500K,LB_BLE_500K,UB_BLE_500K,median_BLE_125K,LB_BLE_125K,UB_BLE_125K
9,85.0,55.0,100.0,0.0,0.0,25.0,50.0,10.0,55.0,10.0,5.0,15.0,90.0,35.0,100.0
10,92.5,60.0,100.0,0.0,0.0,10.0,25.0,0.0,60.0,7.5,5.0,15.0,85.0,35.0,100.0
11,95.0,60.0,100.0,0.0,0.0,5.0,17.5,0.0,55.0,7.5,5.0,15.0,75.0,30.0,100.0
12,87.5,75.0,100.0,0.0,0.0,0.0,17.5,0.0,45.0,2.5,0.0,10.0,60.0,30.0,100.0
13,92.5,60.0,100.0,0.0,0.0,0.0,12.5,0.0,50.0,2.5,0.0,5.0,65.0,5.0,80.0
14,85.0,70.0,100.0,0.0,0.0,0.0,17.5,0.0,40.0,0.0,0.0,5.0,60.0,20.0,100.0
15,90.0,55.0,100.0,0.0,0.0,0.0,2.5,0.0,30.0,0.0,0.0,0.0,50.0,10.0,95.0
16,100.0,,,0.0,,,10.0,0.0,25.0,0.0,0.0,0.0,60.0,,
20,92.5,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,85.0
25,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,65.0
30,80.0,65.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0
35,97.5,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,75.0
40,100.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,100.0
45,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,100.0
50,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,85.0
60,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,35.0,55.0
70,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,50.0
75,100.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.5,,
80,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,40.0
90,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,40.0
100,100.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,15.0,55.0
120,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,75.0,95.0
140,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,70.0
