MeasureCount,Transmitter,TxPower,Mode,RSSI
515,1,0,1,-77
516,1,0,1,-78
517,1,0,1,-77
518,1,0,1,-78
519,1,0,1,-77
520,0,2,1,-60
521,0,2,1,-60
522,0,2,1,-60
523,0,2,1,-61
524,0,2,1,-60
525,0,2,1,-61
526,0,2,1,-60
527,0,2,1,-60
528,0,2,1,-60
529,0,2,1,-60
530,0,2,1,-60
531,0,2,1,-60
532,0,2,1,-60
533,0,2,1,-60
534,0,2,1,-60
535,0,2,1,-60
536,0,2,1,-60
537,0,2,1,-60
538,0,2,1,-60
539,0,2,1,-61
540,1,2,1,-73
541,1,2,1,-73
542,1,2,1,-73
543,1,2,1,-73
544,1,2,1,-73
545,1,2,1,-74
546,1,2,1,-73
547,1,2,1,-73
548,1,2,1,-74
549,1,2,1,-73
550,1,2,1,-74
551,1,2,1,-73
552,1,2,1,-74
553,1,2,1,-73
554,1,2,1,-74
555,1,2,1,-73
556,1,2,1,-74
557,1,2,1,-74
558,1,2,1,-74
559,1,2,1,-73
560,0,3,1,-61
561,0,3,1,-60
562,0,3,1,-59
563,0,3,1,-59
564,0,3,1,-59
565,0,3,1,-60
566,0,3,1,-59
567,0,3,1,-61
568,0,3,1,-59
569,0,3,1,-61
570,0,3,1,-59
571,0,3,1,-59
572,0,3,1,-59
573,0,3,1,-59
574,0,3,1,-62
575,0,3,1,-61
576,0,3,1,-61
577,0,3,1,-59
578,0,3,1,-59
579,0,3,1,-56
580,1,3,1,-73
581,1,3,1,-72
582,1,3,1,-73
583,1,3,1,-72
584,1,3,1,-73
585,1,3,1,-72
586,1,3,1,-73
587,1,3,1,-72
588,1,3,1,-73
589,1,3,1,-72
590,1,3,1,-73
591,1,3,1,-72
592,1,3,1,-73
593,1,3,1,-72
594,1,3,1,-73
595,1,3,1,-72
596,1,3,1,-73
597,1,3,1,-72
598,1,3,1,-73
599,1,3,1,-72
600,0,4,1,-58
601,0,4,1,-58
602,0,4,1,-58
603,0,4,1,-58
604,0,4,1,-58
605,0,4,1,-58
606,0,4,1,-58
607,0,4,1,-58
608,0,4,1,-58
609,0,4,1,-58
610,0,4,1,-58
611,0,4,1,-58
612,0,4,1,-58
613,0,4,1,-58
614,0,4,1,-58
615,0,4,1,-58
616,0,4,1,-58
617,0,4,1,-58
618,0,4,1,-58
619,0,4,1,-58
