TimeDelta,median_ZigBee,LB_ZigBee,UB_ZigBee,median_BLE_2M,LB_BLE_2M,UB_BLE_2M,median_BLE_1M,LB_BLE_1M,UB_BLE_1M,median_BLE_500K,LB_BLE_500K,UB_BLE_500K,median_BLE_125K,LB_BLE_125K,UB_BLE_125K
2,95.0,90.0,100.0,60.0,55.0,65.0,75.0,70.0,80.0,90.0,80.0,95.0,100.0,100.0,100.0
3,90.0,85.0,100.0,50.0,35.0,60.0,65.0,55.0,85.0,75.0,65.0,80.0,100.0,100.0,100.0
4,85.0,75.0,95.0,35.0,20.0,60.0,50.0,45.0,55.0,65.0,50.0,70.0,100.0,100.0,100.0
5,80.0,75.0,95.0,20.0,15.0,35.0,50.0,40.0,55.0,50.0,35.0,60.0,100.0,100.0,100.0
6,80.0,75.0,95.0,0.0,0.0,30.0,40.0,35.0,55.0,45.0,40.0,50.0,100.0,100.0,100.0
7,80.0,70.0,95.0,5.0,0.0,5.0,35.0,25.0,50.0,30.0,20.0,35.0,95.0,90.0,100.0
8,80.0,75.0,90.0,0.0,0.0,0.0,35.0,30.0,45.0,20.0,15.0,25.0,95.0,90.0,100.0
9,90.0,75.0,100.0,0.0,0.0,0.0,45.0,15.0,50.0,20.0,10.0,30.0,95.0,90.0,100.0
10,85.0,65.0,85.0,0.0,0.0,0.0,20.0,5.0,30.0,15.0,10.0,25.0,90.0,90.0,95.0
11,90.0,75.0,95.0,0.0,0.0,0.0,10.0,5.0,30.0,15.0,10.0,15.0,95.0,80.0,100.0
12,90.0,75.0,95.0,0.0,0.0,0.0,5.0,0.0,30.0,5.0,5.0,10.0,85.0,75.0,95.0
13,85.0,70.0,95.0,0.0,0.0,0.0,10.0,0.0,20.0,5.0,0.0,5.0,80.0,75.0,95.0
14,75.0,75.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,85.0,75.0,85.0
15,75.0,55.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,80.0,90.0
16,100.0,,,0.0,,,10.0,0.0,25.0,0.0,0.0,0.0,60.0,,
20,95.0,85.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,40.0,70.0
25,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,50.0
30,65.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,30.0
35,95.0,85.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,50.0,75.0
40,100.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,85.0,100.0
45,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,75.0,90.0
50,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,65.0,80.0
60,97.5,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,55.0
70,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,50.0,85.0
75,100.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.5,,
80,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,40.0,70.0
90,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,30.0,55.0
100,95.0,85.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,40.0,55.0
120,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,90.0,100.0
140,97.5,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,70.0,90.0
