TimeDelta,median_ZigBee,LB_ZigBee,UB_ZigBee,median_BLE_2M,LB_BLE_2M,UB_BLE_2M,median_BLE_1M,LB_BLE_1M,UB_BLE_1M,median_BLE_500K,LB_BLE_500K,UB_BLE_500K,median_BLE_125K,LB_BLE_125K,UB_BLE_125K
45,100.0,100.0,100.0,0.0,,,0.0,0.0,0.0,20.0,0.0,45.0,97.5,90.0,100.0
50,100.0,100.0,100.0,0.0,,,0.0,0.0,0.0,5.0,0.0,40.0,87.5,80.0,90.0
60,100.0,100.0,100.0,0.0,,,0.0,0.0,0.0,5.0,0.0,65.0,85.0,70.0,85.0
70,100.0,100.0,100.0,0.0,,,0.0,0.0,0.0,17.5,0.0,85.0,92.5,85.0,95.0
75,100.0,,,0.0,,,0.0,,,0.0,,,77.5,,
80,100.0,100.0,100.0,0.0,,,0.0,0.0,0.0,35.0,0.0,100.0,85.0,75.0,100.0
90,100.0,100.0,100.0,0.0,,,0.0,0.0,0.0,20.0,0.0,55.0,60.0,35.0,60.0
100,100.0,100.0,100.0,0.0,,,0.0,0.0,0.0,7.5,0.0,30.0,70.0,65.0,85.0
120,100.0,100.0,100.0,0.0,,,0.0,0.0,0.0,22.5,0.0,75.0,100.0,100.0,100.0
140,100.0,100.0,100.0,0.0,,,0.0,0.0,0.0,17.5,0.0,45.0,97.5,60.0,100.0
