MeasureCount,Transmitter,TxPower,Mode,RSSI
1183,1,8,2,-71
1184,1,8,2,-70
1185,1,8,2,-71
1186,1,8,2,-70
1187,1,8,2,-71
1188,1,8,2,-70
1189,1,8,2,-71
1190,1,8,2,-70
1191,1,8,2,-71
1192,1,8,2,-70
1193,1,8,2,-71
1194,1,8,2,-70
1195,1,8,2,-71
1196,1,8,2,-70
1197,1,8,2,-71
1198,1,8,2,-70
1199,1,8,2,-71
1200,0,-8,3,-74
1201,0,-8,3,-74
1202,0,-8,3,-74
1203,0,-8,3,-74
1204,0,-8,3,-74
1205,0,-8,3,-74
1206,0,-8,3,-74
1207,0,-8,3,-74
1208,0,-8,3,-74
1209,0,-8,3,-74
1210,0,-8,3,-74
1211,0,-8,3,-74
1212,0,-8,3,-74
1213,0,-8,3,-74
1214,0,-8,3,-74
1215,0,-8,3,-74
